"id","name","nickname","dob","age","height","weight","reach","stance","winstreak","wins","losses","draws","belt","SLpM","Str_Acc","SApM","Str_Def","TD_Avg","TD_Acc","TD_Def","Sub_Avg"
3320,"Siala Siliga","Mighty Mo","Oct 08, 1970",54,"6' 1""",290,0.0,"Orthodox",0,12,5,0,0,1.08,26,1.96,50,1.47,50,80,0.0
3321,"Xavier Siller","Young Guns","Jun 06, 1994",31,"5' 5""",125,0.0,"",0,5,5,0,0,1.02,36,1.53,57,3.83,100,0,0.0
3322,"Assuerio Silva","","Jun 18, 1974",51,"5' 10""",241,0.0,"Orthodox",0,16,8,0,0,1.42,46,4.2,54,2.66,34,25,1.8
3323,"Anderson Silva","The Spider","Apr 14, 1975",50,"6' 2""",185,77.0,"Southpaw",0,34,11,0,0,3.05,61,2.05,60,0.5,77,69,0.8
3324,"Wanderlei Silva","The Axe Murderer","Jul 03, 1976",49,"5' 11""",205,74.0,"Orthodox",1,35,13,1,0,2.79,40,2.19,60,0.97,53,62,0.6
3325,"Thiago Silva","","Nov 12, 1982",42,"6' 2""",205,74.0,"Orthodox",2,19,6,0,0,3.92,50,2.55,67,1.03,47,70,0.7
3326,"Paulo Cesar Silva","Giant","Jul 21, 1963",61,"7' 5""",385,0.0,"Orthodox",0,2,6,0,0,0.4,15,2.72,47,0.42,100,16,0.4
3327,"Jean Silva","White Bear","Oct 08, 1977",47,"5' 6""",160,0.0,"Orthodox",0,19,12,3,0,0.73,22,2.93,52,0.0,0,0,0.0
3328,"Edson Silva","Paredao","",0,"",205,0.0,"Orthodox",0,14,12,0,0,2.69,14,5.37,50,0.0,0,0,0.0
3329,"Sidney Silva","","Feb 27, 1972",53,"6' 3""",170,0.0,"Southpaw",0,8,4,0,0,2.86,65,3.3,34,3.3,100,0,0.0
3330,"Jay Silva","","",0,"6' 2""",185,0.0,"Southpaw",0,10,11,1,0,1.13,34,3.07,40,0.0,0,38,1.0
3331,"Antonio Silva","Bigfoot","Sep 14, 1979",45,"6' 4""",264,82.0,"Orthodox",0,19,12,1,0,2.89,45,3.09,50,0.82,29,66,0.8
3332,"Fabio Silva","","Mar 31, 1982",43,"5' 11""",205,0.0,"Orthodox",0,1,8,0,0,0.09,11,5.9,38,0.0,0,0,0.0
3333,"Erick Silva","","Jun 21, 1984",41,"6' 0""",170,74.0,"Orthodox",0,19,9,0,0,2.5,48,4.18,49,0.85,35,56,1.4
3334,"Leandro Silva","Buscape","Nov 11, 1985",39,"5' 9""",155,72.0,"Orthodox",0,20,6,1,0,2.39,48,2.08,63,1.76,37,65,0.4
3335,"Claudio Silva","Hannibal","Sep 06, 1982",42,"5' 11""",170,71.0,"Southpaw",0,14,4,0,0,2.48,42,3.0,46,2.85,26,44,1.1
3336,"Wagner Silva","Wagnao","Feb 07, 1987",38,"6' 0""",170,0.0,"Orthodox",0,6,3,0,0,1.69,29,2.87,65,0.0,0,58,0.0
3337,"Rafael Silva","Morcego","Mar 20, 1985",40,"5' 7""",135,0.0,"",0,28,6,0,0,0.67,50,0.73,67,0.0,0,25,1.0
3338,"Joaquim Silva","Netto BJJ","Feb 05, 1989",36,"5' 8""",155,69.0,"Southpaw",0,13,6,0,0,3.66,43,4.53,53,0.39,50,69,0.8
3339,"Felipe Silva","","May 08, 1984",41,"6' 0""",155,77.0,"Orthodox",0,8,2,0,0,5.4,50,1.8,59,1.0,100,71,0.0
3340,"Dayana Silva","","Aug 27, 1990",34,"5' 7""",135,0.0,"Orthodox",0,7,4,0,0,6.33,51,5.93,57,0.0,0,42,0.0
3341,"Bruno Silva","Bulldog","Mar 16, 1990",35,"5' 4""",125,65.0,"Orthodox",0,14,7,2,0,3.83,49,4.81,50,1.79,23,60,0.2
3342,"Bruno Silva","Blindado","Jul 13, 1989",35,"6' 0""",185,74.0,"Orthodox",0,23,13,0,0,3.86,48,5.35,41,0.77,22,74,0.0
3343,"Gabriel Silva","","Aug 26, 1994",30,"5' 6""",135,71.0,"Orthodox",0,8,2,0,0,1.3,34,3.47,45,1.5,25,38,0.5
3344,"Natalia Silva","","Feb 03, 1997",28,"5' 4""",125,65.0,"Southpaw",7,19,5,1,0,5.04,46,2.46,65,0.34,25,92,0.0
3345,"Jansey Silva","Jones","May 30, 1995",30,"6' 2""",185,67.0,"Orthodox",0,7,2,0,0,0.46,40,2.32,33,0.0,0,0,0.0
3346,"Maria Silva","Viuva Negra","Dec 19, 1995",29,"5' 3""",115,64.0,"Orthodox",0,8,1,0,0,3.0,57,1.13,62,2.0,100,55,0.5
3347,"Karine Silva","Killer","Dec 02, 1993",31,"5' 5""",125,67.0,"Orthodox",0,18,5,0,0,3.04,38,3.14,47,2.79,50,0,1.9
3348,"Erik Silva","The King","Mar 16, 1987",38,"5' 9""",145,71.0,"Orthodox",0,9,3,0,0,2.07,70,1.57,40,3.76,80,62,0.0
3349,"Janaina Silva","Jana-Iron-Hand","Feb 16, 1992",33,"5' 1""",115,60.0,"Orthodox",0,5,1,0,0,0.0,0,1.5,62,0.0,0,0,0.0
3350,"Jhonata Silva","","Apr 24, 1997",28,"5' 5""",125,66.0,"Orthodox",0,8,2,0,0,4.86,52,9.85,44,0.0,0,0,0.0
3351,"Jean Silva","Lord","Dec 27, 1996",28,"5' 7""",145,69.0,"Orthodox",6,16,2,0,0,4.87,52,4.13,56,0.6,50,86,0.9
3352,"Danny Silva","El Puma","Jan 30, 1997",28,"5' 11""",145,70.0,"Switch",3,10,1,0,0,7.36,59,7.96,61,2.33,46,100,0.3
3353,"Frank Silva","De Black","Aug 25, 2004",20,"",125,0.0,"",0,7,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3354,"Douglas Silva de Andrade","D Silva","Jun 22, 1985",40,"5' 7""",135,68.0,"Orthodox",0,29,6,0,0,3.54,38,3.93,57,0.55,42,72,0.2
3355,"Leonardo Silva de Oliveira","Cabecao","Apr 23, 1992",33,"6' 2""",185,0.0,"Orthodox",0,12,4,0,0,1.07,40,0.54,50,24.11,50,0,0.0
3356,"Marcus Silveira","Conan","",0,"6' 3""",242,0.0,"Orthodox",0,6,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3357,"Elias Silverio","Xuxu","Sep 22, 1986",38,"5' 11""",155,73.0,"Orthodox",0,13,3,0,0,3.67,49,2.97,51,1.62,38,85,0.2
3358,"Sim Kai Xiong","Kobra","Sep 06, 1997",27,"5' 6""",135,67.0,"Orthodox",1,7,1,0,0,3.15,48,3.66,57,6.19,34,100,0.0
3359,"Jamey Simmons","The Afro Samurai","Sep 11, 1992",32,"5' 6""",135,70.0,"Orthodox",0,7,4,0,0,0.79,21,1.92,74,0.0,0,50,0.0
3360,"Ricky Simon","","Aug 31, 1992",32,"5' 6""",135,69.0,"Orthodox",2,22,6,0,0,2.93,44,3.72,61,5.01,43,75,0.3
3361,"Aaron Simpson","A-Train","Jul 20, 1974",50,"6' 0""",170,73.0,"Orthodox",0,12,5,0,0,3.6,52,2.53,56,3.78,34,83,0.5
3362,"Wes Sims","The Project","Aug 04, 1979",45,"6' 10""",260,0.0,"Orthodox",0,24,14,1,0,0.98,51,2.95,37,0.0,0,40,2.3
3363,"Marlon Sims","","",0,"",170,0.0,"",0,3,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3364,"Tony Sims","","Oct 14, 1985",39,"5' 11""",155,70.0,"Southpaw",0,12,4,0,0,1.81,63,0.76,65,0.71,50,50,0.7
3365,"Everett Sims","Sexual Chocolate","Sep 04, 1988",36,"6' 5""",260,77.0,"Southpaw",0,4,1,0,0,0.81,66,2.19,30,0.0,0,42,1.2
3366,"Lodune Sincaid","","May 07, 1973",52,"5' 9""",185,0.0,"Orthodox",0,15,9,0,0,2.72,42,6.17,57,0.0,0,75,0.0
3367,"Rob Sinclair","","Feb 20, 1980",45,"5' 8""",155,0.0,"",0,13,5,0,0,1.2,33,1.73,73,0.0,0,50,0.0
3368,"Rana Rudra Pratap Singh","Ashwathama","May 09, 1997",28,"5' 10""",135,69.0,"Orthodox",0,11,2,0,0,0.0,0,9.05,27,0.0,0,0,0.0
3369,"Kiran Singh","Stubborn","Jul 25, 2000",24,"5' 1""",115,65.0,"Orthodox",0,7,4,0,0,0.0,0,19.51,23,0.0,0,0,0.0
3370,"Elvis Sinosic","The King of Rock n' Rumble","Feb 13, 1971",54,"6' 3""",205,77.0,"Orthodox",0,7,11,2,0,1.13,37,4.6,53,0.0,0,0,1.2
3371,"Mitchell Sipe","No Dice","Apr 09, 1996",29,"6' 2""",245,0.0,"Orthodox",0,4,1,0,0,5.5,56,9.98,46,1.53,20,0,0.0
3372,"Gian Siqueira","Pitbull","Jun 23, 1994",31,"6' 1""",170,74.0,"Orthodox",0,19,5,0,0,0.8,100,3.41,19,0.0,0,0,0.0
3373,"Jeremia Siregar","The Teacher","Jul 27, 1991",33,"5' 2""",125,63.0,"Orthodox",0,6,3,0,0,2.8,42,7.37,29,0.0,0,75,0.0
3374,"AJ Siscoe","Let's Go","",0,"5' 7""",135,0.0,"",0,1,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3375,"Yokthai Sithoar","","Dec 25, 1974",50,"5' 7""",143,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3376,"Jeri Sitzes","","",0,"5' 5""",125,0.0,"",1,3,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3377,"Dennis Siver","","Jan 13, 1979",46,"5' 6""",145,70.0,"Orthodox",1,23,11,0,0,3.87,32,2.67,65,0.87,32,65,0.3
3378,"Chas Skelly","The Scrapper","May 11, 1985",40,"5' 11""",145,72.0,"Orthodox",2,19,3,0,0,2.01,40,3.21,49,1.74,34,39,2.3
3379,"Matt Skelton","","Jan 23, 1967",58,"6' 3""",265,0.0,"Orthodox",0,0,1,0,0,0.0,0,0.54,0,0.0,0,66,0.0
3380,"Zach Skinner","","",0,"5' 6""",145,0.0,"Orthodox",1,10,11,0,0,0.53,50,2.4,32,5.0,27,100,1.0
3381,"Brian Sleeman","","",0,"5' 8""",185,0.0,"",0,9,9,1,0,4.0,48,1.85,70,9.23,100,100,0.0
3382,"Joe Slick","","Oct 17, 1977",47,"6' 0""",199,0.0,"Orthodox",0,16,5,3,0,0.0,0,0.0,0,0.0,0,0,0.0
3383,"Ray Sloan","","Jul 14, 1985",39,"6' 1""",205,0.0,"",0,8,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3384,"Kestutis Smirnovas","","",0,"5' 10""",200,0.0,"Orthodox",0,24,8,2,0,4.95,52,5.05,54,1.55,50,100,1.6
3385,"Maurice Smith","","Dec 13, 1961",63,"6' 2""",221,0.0,"Orthodox",1,12,14,0,0,0.41,46,0.47,60,0.89,50,20,0.9
3386,"Patrick Smith","","Aug 28, 1963",61,"6' 2""",225,0.0,"Orthodox",1,20,17,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3387,"Scott Smith","Hands of Steel","May 21, 1979",46,"6' 0""",185,70.0,"Orthodox",0,18,11,0,0,1.9,27,5.87,50,0.12,6,58,0.5
3388,"Eric Smith","","",0,"",0,0.0,"Southpaw",0,1,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3389,"Josh Smith","","Jul 02, 1982",43,"6' 0""",155,0.0,"Orthodox",0,9,8,0,0,0.73,28,1.4,54,0.0,0,57,2.0
3390,"David Smith","","",0,"",155,0.0,"",1,5,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3391,"Adam Smith","","",0,"",0,0.0,"",0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3392,"Trevor Smith","Hot Sauce","Jan 05, 1981",44,"6' 3""",185,75.0,"Orthodox",0,15,10,0,0,3.29,55,3.31,51,1.7,32,60,0.7
3393,"Anthony Smith","Lionheart","Jul 26, 1988",36,"6' 4""",205,76.0,"Orthodox",0,38,22,0,0,3.19,49,5.04,44,0.44,22,50,0.6
3394,"Colton Smith","","Aug 14, 1987",37,"6' 0""",155,71.0,"Orthodox",0,7,4,0,0,1.64,41,2.3,51,4.09,36,25,1.4
3395,"Gilbert Smith","","Oct 19, 1981",43,"5' 9""",185,0.0,"Southpaw",0,12,6,0,0,1.09,41,2.73,35,3.51,60,0,1.2
3396,"Leslie Smith","The Peacemaker","Aug 17, 1982",42,"5' 9""",135,66.0,"Orthodox",2,10,7,1,0,7.56,40,8.41,51,0.0,0,62,0.0
3397,"Devonte Smith","King Kage","Jul 30, 1993",31,"5' 9""",155,76.0,"Orthodox",0,11,4,0,0,4.55,53,3.91,49,0.35,25,85,0.3
3398,"Cole Smith","The Cole Train","Apr 05, 1989",36,"5' 11""",135,67.0,"Orthodox",0,7,2,0,0,1.78,35,1.96,49,1.67,33,45,1.7
3399,"Nate Smith","The Savage","Apr 09, 1995",30,"5' 6""",125,69.0,"Switch",0,6,1,0,0,1.28,38,2.04,35,0.0,0,33,2.3
3400,"Braxton Smith","The Beautiful Monster","Jan 01, 1990",35,"5' 11""",257,72.0,"Orthodox",0,5,2,0,0,6.46,48,11.54,32,0.0,0,100,0.0
3401,"Elijah Smith","Swift","Sep 05, 2002",22,"5' 9""",135,71.0,"Orthodox",2,8,1,0,0,3.83,41,3.87,47,4.0,53,66,1.0
3402,"Jacobe Smith","Cobe","Jan 17, 1996",29,"5' 10""",170,72.0,"Southpaw",3,11,0,0,0,6.21,66,2.86,47,7.42,90,100,0.8
3403,"Walter Smith-Cotito","","",0,"5' 8""",135,0.0,"",0,4,5,0,0,2.95,36,3.53,68,2.16,33,57,0.0
3404,"Justin Smitley","","",0,"",145,0.0,"",0,10,7,1,0,0.0,0,0.0,0,0.0,0,0,0.0
3405,"Dmitrii Smoliakov","The Lifeguard","Aug 05, 1982",42,"6' 2""",253,74.0,"Switch",0,9,3,0,0,1.44,42,3.81,55,0.0,0,75,0.0
3406,"Louis Smolka","Da Last Samurai","Jul 16, 1991",33,"5' 9""",135,68.0,"Orthodox",0,17,9,0,0,4.67,47,4.11,53,1.69,35,32,1.8
3407,"Cameron Smotherman","The Baby-Faced Killa","Sep 17, 1997",27,"5' 9""",135,69.0,"Orthodox",0,12,6,0,0,4.07,37,3.52,58,0.0,0,62,0.0
3408,"Shimon Smotritsky","The Assassin","Aug 22, 2000",24,"6' 2""",170,74.0,"Orthodox",0,8,2,0,0,3.52,34,8.67,56,3.52,33,50,0.0
3409,"Richie Smullen","","Aug 17, 1991",33,"5' 9""",155,68.0,"Orthodox",0,3,1,1,0,1.98,77,2.26,65,8.49,66,0,0.0
3410,"Devin Smyth","","Jul 21, 1995",29,"5' 10""",170,72.0,"Switch",0,4,2,0,0,2.6,68,6.73,25,4.0,26,100,0.0
3411,"Denis Sobolev","","",0,"6' 3""",216,0.0,"Orthodox",0,4,7,0,0,0.0,0,5.45,33,0.0,0,0,0.0
3412,"Peter Sobotta","","Jan 11, 1987",38,"6' 0""",170,75.0,"Southpaw",0,17,7,1,0,2.14,40,2.9,58,1.53,32,77,0.5
3413,"Renato Sobral","Babalu","Sep 07, 1975",49,"6' 1""",205,75.0,"Orthodox",0,37,11,0,0,2.23,45,1.53,57,2.48,42,65,2.6
3414,"Rameau Thierry Sokoudjou","The African Assassin","Apr 18, 1984",41,"5' 10""",205,78.0,"Orthodox",0,18,18,0,0,2.26,45,2.61,56,1.93,47,78,0.9
3415,"Alexander Soldatkin","","Jun 10, 1993",32,"6' 2""",250,75.0,"Orthodox",0,14,4,0,0,1.16,60,1.35,26,1.45,50,50,0.0
3416,"Chris Solomon","","",0,"5' 11""",155,0.0,"",0,0,0,0,0,0.0,0,2.8,37,0.0,0,33,0.0
3417,"Joe Son","","Nov 22, 1970",54,"5' 4""",236,0.0,"Orthodox",0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3418,"Paul Song","","",0,"",185,0.0,"",0,2,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3419,"Song Kenan","The Assassin","Mar 10, 1990",35,"6' 0""",170,71.0,"Orthodox",0,22,9,0,0,4.49,46,5.82,51,0.42,30,73,0.0
3420,"Song Yadong","Kung Fu Kid","Dec 02, 1997",27,"5' 8""",135,67.0,"Orthodox",1,22,8,1,0,4.58,43,4.0,55,0.61,38,73,0.1
3421,"YoungJae Song","Super Rookie","Jan 03, 1996",29,"5' 7""",145,70.0,"Orthodox",0,6,1,1,0,3.33,58,2.33,55,0.0,0,45,0.0
3422,"Hyeonjong Song","","Apr 23, 2002",23,"",135,0.0,"",0,8,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3423,"Emrah Sonmez","Anatolian Wolf","Jun 26, 1992",33,"5' 10""",145,71.0,"Orthodox",0,14,5,0,0,1.47,46,1.73,48,5.0,21,0,0.0
3424,"Chael Sonnen","","Apr 03, 1977",48,"6' 1""",205,73.0,"Southpaw",0,29,15,1,0,3.08,43,1.1,62,3.81,59,66,0.4
3425,"Cody Sons","","",0,"5' 9""",205,0.0,"",0,3,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3426,"Jin Soo Son","","Apr 01, 1993",32,"5' 6""",135,69.0,"Orthodox",0,9,4,0,0,5.1,36,7.63,52,1.5,25,100,0.0
3427,"Benardo Sopaj","Lion King","Sep 25, 2000",24,"5' 6""",135,66.0,"Orthodox",1,12,3,0,0,4.24,56,4.88,49,2.53,71,76,0.0
3428,"Emiliano Sordi","He-Man","Feb 15, 1991",34,"6' 2""",205,0.0,"Orthodox",0,16,7,0,0,4.79,50,4.79,48,0.0,0,100,8.3
3429,"Sean Soriano","","Oct 06, 1989",35,"5' 9""",145,70.0,"Orthodox",0,14,8,0,0,3.18,61,2.14,56,1.33,55,52,0.0
3430,"Punahele Soriano","Puna","Nov 22, 1992",32,"5' 11""",170,72.0,"Southpaw",2,11,4,0,0,5.0,53,3.88,48,1.47,56,37,0.0
3431,"Dmitry Sosnovskiy","Wicked Machine","Jul 06, 1989",36,"6' 3""",240,77.0,"Orthodox",1,11,0,0,0,2.95,70,2.53,35,3.16,66,100,3.2
3432,"Ben Sosoli","Combat Wombat","Dec 10, 1989",35,"6' 0""",265,72.0,"Southpaw",0,7,3,0,0,2.31,31,4.3,47,0.0,0,0,0.0
3433,"Krzysztof Soszynski","The Polish Experiment","Aug 02, 1977",47,"6' 1""",205,77.0,"Open Stance",0,26,12,1,0,3.37,39,3.13,58,0.52,25,71,1.0
3434,"George Sotiropoulos","","Jul 09, 1977",47,"5' 10""",155,71.0,"Orthodox",0,14,7,0,0,2.61,27,2.52,67,2.32,31,53,1.6
3435,"Greg Soto","","Jun 03, 1986",39,"5' 11""",170,73.0,"Orthodox",0,9,4,0,0,3.21,63,2.61,52,1.49,27,44,1.0
3436,"Alex Soto","Extremo","Feb 15, 1984",41,"5' 8""",135,0.0,"Southpaw",0,8,3,1,0,2.95,25,5.02,59,2.82,30,0,0.0
3437,"Joe Soto","One Bad Mofo","Mar 22, 1987",38,"5' 6""",135,65.0,"Orthodox",0,18,7,0,0,3.36,41,5.37,67,0.85,21,70,1.9
3438,"Mario Soto","Dr. Mario","",0,"6' 0""",145,0.0,"",0,7,2,0,0,1.43,23,5.23,42,0.0,0,0,0.0
3439,"Andre Soukhamthath","The Asian Sensation","Oct 23, 1988",36,"5' 9""",135,70.0,"Orthodox",0,13,8,0,0,2.77,44,4.31,49,1.25,53,58,0.2
3440,"Manoel Sousa","Manumito","Jun 04, 1997",28,"",155,0.0,"",0,12,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3441,"Bobby Southworth","","Dec 16, 1969",55,"6' 2""",205,0.0,"Orthodox",0,10,6,0,0,0.99,39,1.38,65,3.98,78,64,1.3
3442,"Jacare Souza","","Dec 07, 1979",45,"6' 1""",185,72.0,"Orthodox",0,26,10,0,0,2.53,47,2.83,62,2.57,39,57,1.3
3443,"Edimilson Souza","Kevin","Oct 17, 1984",40,"6' 0""",145,74.0,"Orthodox",0,15,5,0,0,4.65,44,2.91,58,0.0,0,50,0.0
3444,"Livinha Souza","The Brazilian Gangsta","Mar 11, 1991",34,"5' 3""",115,63.0,"Orthodox",0,14,4,0,0,1.75,45,3.6,56,2.54,45,40,1.4
3445,"Bruno Souza","The Tiger","Mar 07, 1996",29,"5' 10""",145,70.0,"Orthodox",0,10,3,0,0,3.73,39,5.3,45,0.5,16,60,0.0
3446,"Ketlen Souza","Esquentadinha","Aug 18, 1994",30,"5' 3""",115,63.0,"Orthodox",0,15,5,0,0,4.92,59,4.46,51,0.43,25,64,0.4
3447,"Heraldo Souza","Savage","Dec 15, 1994",30,"5' 11""",185,73.0,"Orthodox",0,9,2,1,0,1.62,33,1.62,50,0.0,0,0,0.0
3448,"Charon Spain","","Mar 11, 1988",37,"5' 9""",155,0.0,"",0,14,26,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3449,"Chris Spang","The Kiss","Nov 26, 1987",37,"6' 2""",170,0.0,"Orthodox",0,6,3,0,0,1.83,36,1.95,60,0.0,0,50,0.9
3450,"Andreas Spang","Sweet Swede","Nov 07, 1978",46,"6' 1""",185,0.0,"",1,9,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3451,"Ryan Spann","Superman","Aug 24, 1991",33,"6' 5""",205,79.0,"Orthodox",0,22,11,0,0,3.2,39,4.21,43,1.17,31,52,1.5
3452,"Ron Sparks","The Monster","",0,"6' 5""",265,0.0,"",0,8,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3453,"Tommy Speer","","Aug 20, 1984",40,"5' 10""",170,71.0,"Orthodox",0,21,7,0,0,2.56,51,5.12,35,2.02,33,33,0.0
3454,"Patrick Speight","","",0,"6' 1""",170,0.0,"Orthodox",0,7,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3455,"Sean Spencer","Black Magic","Jun 25, 1987",38,"5' 10""",170,74.0,"Orthodox",0,12,6,0,0,4.24,32,4.02,60,0.14,33,68,0.0
3456,"Felicia Spencer","FeeNom","Nov 29, 1990",34,"5' 6""",145,68.0,"Orthodox",1,9,3,0,0,3.21,48,4.54,45,1.18,18,27,0.2
3457,"Sam Spengler","The Ram","",0,"5' 11""",185,0.0,"Orthodox",0,9,5,0,0,3.27,62,3.27,54,1.75,11,75,1.8
3458,"Nick Sperling","","",0,"",135,0.0,"",0,3,4,0,0,1.4,25,1.4,66,0.0,0,0,0.0
3459,"Mario Sperry","Zen Machine","Sep 28, 1966",58,"6' 2""",205,0.0,"Orthodox",0,13,4,0,0,2.81,52,1.53,47,2.09,42,71,1.4
3460,"Eric Spicely","Zebrinha","Sep 29, 1986",38,"6' 1""",185,73.0,"Orthodox",0,12,6,0,0,3.71,45,5.72,55,1.31,20,75,1.0
3461,"Waachiim Spiritwolf","Native Warrior","",0,"5' 8""",170,0.0,"",0,12,13,1,0,10.0,100,10.0,0,0.0,0,0,0.0
3462,"Daniel Spitz","","Jul 31, 1990",34,"6' 7""",245,82.0,"Orthodox",0,6,3,0,0,2.6,35,5.3,46,0.74,66,0,0.0
3463,"Serghei Spivac","Polar Bear","Jan 24, 1995",30,"6' 3""",260,78.0,"Orthodox",0,17,6,0,0,3.45,48,4.25,50,4.21,62,63,0.5
3464,"Pete Spratt","The Secret Weapon","Jan 09, 1971",54,"5' 9""",170,0.0,"Orthodox",0,25,23,0,0,1.63,48,1.33,55,0.3,100,46,0.3
3465,"Austin Springer","","May 12, 1987",38,"5' 8""",145,71.0,"Orthodox",0,12,4,0,0,3.54,57,3.15,41,3.37,40,100,0.8
3466,"Georges St-Pierre","Rush","May 19, 1981",44,"5' 11""",185,76.0,"Orthodox",13,26,2,0,0,3.78,53,1.4,72,4.16,74,83,1.1
3467,"Bobby Stack","","",0,"5' 9""",155,0.0,"Orthodox",0,8,3,0,0,1.0,20,2.89,34,7.48,45,100,0.0
3468,"Andreas Stahl","Real Steel","May 20, 1988",37,"5' 11""",170,0.0,"Orthodox",0,10,4,0,0,2.83,37,4.74,57,1.55,66,80,0.0
3469,"Ron Stallings","The Choir Boy","Jan 25, 1983",42,"6' 2""",170,75.0,"Southpaw",0,14,8,0,0,3.22,60,3.26,51,0.0,0,71,0.0
3470,"Cody Stamann","The Spartan","Nov 09, 1989",35,"5' 6""",135,64.0,"Orthodox",0,21,8,1,0,4.32,46,3.91,60,2.17,37,76,0.0
3471,"Cristina Stanciu","Barbie","Mar 29, 1994",31,"5' 3""",115,0.0,"Orthodox",0,5,2,0,0,2.5,50,3.07,52,0.85,100,40,1.7
3472,"Brian Stann","All American","Sep 24, 1980",44,"6' 1""",205,74.0,"Orthodox",0,12,6,0,0,3.28,42,2.65,59,0.12,12,60,0.3
3473,"Josh Stansbury","The Sandman","Nov 19, 1984",40,"6' 2""",205,74.0,"Orthodox",0,4,8,0,0,3.22,54,3.54,54,0.0,0,87,1.0
3474,"Dion Staring","Soldier","Jun 09, 1978",47,"6' 1""",235,0.0,"Orthodox",0,35,14,0,0,1.09,37,5.0,47,0.0,0,33,0.0
3475,"Lucas Stark","","",0,"",155,0.0,"",0,1,5,0,0,1.6,25,3.2,66,12.0,100,0,0.0
3476,"Clifford Starks","","Apr 25, 1981",44,"6' 0""",185,78.0,"Orthodox",0,13,3,0,0,1.94,33,2.49,58,1.94,100,60,0.0
3477,"Kalib Starnes","","Jan 06, 1975",50,"6' 3""",185,74.0,"Orthodox",0,17,11,1,0,2.71,48,4.43,53,1.46,33,25,0.6
3478,"Laureano Staropoli","Pepi","Feb 27, 1993",32,"6' 1""",185,71.0,"Orthodox",0,9,5,0,0,3.31,34,3.73,54,0.83,26,48,0.0
3479,"Damian Stasiak","Webster","Feb 20, 1990",35,"5' 5""",135,70.0,"Orthodox",0,10,6,0,0,1.86,36,3.1,52,2.64,35,43,0.6
3480,"Adam Steele","","",0,"",170,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3481,"Dominique Steele","Non-Stop Action-Packed","Jan 27, 1988",37,"5' 10""",170,74.0,"Orthodox",0,14,9,0,0,2.32,49,2.42,50,2.95,42,76,0.0
3482,"Ricky Steele","The Karate Kid","May 26, 1988",37,"5' 9""",135,74.0,"Orthodox",1,6,0,0,0,4.07,70,2.93,50,0.0,0,91,0.0
3483,"Kody Steele","","Apr 21, 1995",30,"5' 9""",155,71.0,"Orthodox",0,7,1,0,0,4.44,32,7.17,52,0.62,14,100,0.0
3484,"Eric Steenberg","","Jun 22, 1983",42,"",155,0.0,"",0,5,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3485,"Steve Steinbeiss","The Hooligan","May 05, 1981",44,"6' 3""",185,75.0,"Orthodox",0,9,4,0,0,3.92,55,1.86,49,0.44,50,58,0.0
3486,"Ray Steinbeiss","Ipswitch Cobra","Sep 12, 1979",45,"5' 11""",170,0.0,"Orthodox",0,14,7,0,0,0.0,0,0.0,100,0.0,0,0,0.0
3487,"Dmitri Stepanov","","",0,"6' 3""",217,0.0,"Orthodox",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
3488,"Aljamain Sterling","Funk Master","Jul 31, 1989",35,"5' 7""",145,71.0,"Orthodox",0,24,5,0,0,4.41,52,2.21,58,2.51,29,42,0.7
3489,"Marc Stevens","","",0,"5' 9""",155,0.0,"",0,21,10,0,0,0.45,26,1.79,46,0.0,0,0,0.0
3490,"Joe Stevenson","Daddy","Jun 15, 1982",43,"5' 7""",145,70.0,"Orthodox",0,33,16,0,0,2.05,44,2.44,60,2.75,44,39,2.2
3491,"Maia Stevenson","","Mar 19, 1982",43,"5' 4""",115,62.0,"Orthodox",0,6,5,0,0,1.57,54,3.13,33,3.91,100,50,0.0
3492,"Luke Stewart","","",0,"5' 11""",170,0.0,"Orthodox",0,6,3,0,0,3.75,56,2.34,53,3.75,33,50,1.9
