"id";"name";"nickname";"dob";"age";"height";"weight";"reach";"stance";"winstreak";"wins";"losses";"draws";"belt";"SLpM";"Str_Acc";"SApM";"Str_Def";"TD_Avg";"TD_Acc";"TD_Def";"Sub_Avg"
1232;"Angela Hill";"Overkill";"Jan 12, 1985";40;"5' 3""";115;64.0;"Orthodox";1;18;14;0;0;5.47;50;4.92;61;0.81;32;75;0.1
1236;"Branden Lee Hinkle";"The Iron Lion";"Jul 29, 1973";51;"6' 3""";235;0.0;"Orthodox";0;17;11;0;0;2.61;69;3.91;26;4.34;57;66;4.3
1237;"Hatsu Hioki";"";"Jul 18, 1983";41;"5' 11""";145;73.0;"Orthodox";0;29;10;2;0;2.42;42;2.12;65;2.55;56;54;0.6
1239;"Kuniyoshi Hironaka";"";"Jun 17, 1976";48;"5' 10""";168;70.0;"Orthodox";0;23;9;0;0;1.98;40;3.01;54;1.91;30;25;0.6
1240;"Mizuto Hirota";"Pugnus";"May 05, 1981";44;"5' 7""";155;67.0;"Orthodox";0;18;10;2;0;3.36;40;3.5;54;1.36;50;58;0.1
1246;"Sam Hoger";"The Alaskan Assassin";"Jun 28, 1980";44;"6' 2""";205;0.0;"Orthodox";0;10;4;0;0;1.07;25;2.25;57;1.12;38;29;1.3
1248;"Andrew Holbrook";"";"Feb 06, 1986";39;"5' 11""";155;70.0;"Southpaw";0;12;3;0;0;2.2;49;3.0;54;0.85;18;10;2.1
1250;"Chris Holdsworth";"";"Oct 24, 1987";37;"5' 11""";135;0.0;"";2;6;0;0;0;1.85;29;1.94;58;3.38;62;100;2.0
1251;"Kevin Holland";"Trailblazer";"Nov 05, 1992";32;"6' 3""";170;81.0;"Orthodox";1;27;13;0;0;4.19;50;3.1;50;0.77;37;54;0.6
1253;"Max Holloway";"Blessed";"Dec 04, 1991";33;"5' 11""";145;69.0;"Orthodox";0;26;8;0;0;7.16;47;4.76;59;0.25;53;83;0.3
1254;"Gabrielle Holloway";"Gabanator";"Apr 15, 1990";35;"5' 3""";145;0.0;"";0;6;5;0;0;0.7;42;3.07;34;3.0;35;16;1.0
1256;"Holly Holm";"The Preacher's Daughter";"Oct 17, 1981";43;"5' 8""";135;69.0;"Southpaw";0;15;7;0;0;3.13;40;2.92;55;0.87;30;76;0.1
1257;"Joseph Holmes";"Uglyman Joe";"Jul 04, 1995";29;"6' 4""";185;80.0;"Orthodox";0;8;4;0;0;2.88;53;3.08;54;1.49;40;50;0.8
1258;"Kurt Holobaugh";"The Hurt";"Sep 08, 1986";38;"5' 11""";155;70.0;"Orthodox";0;22;9;0;0;4.65;45;4.3;49;0.66;33;39;0.8
1259;"Paddy Holohan";"The Hooligan";"May 03, 1988";37;"5' 10""";125;69.0;"Orthodox";0;12;2;1;0;2.13;46;2.81;46;2.88;47;71;1.3
1260;"Mark Holst";"Boots";"Aug 14, 1985";39;"6' 0""";155;0.0;"Orthodox";0;12;6;0;0;0.25;19;1.67;47;0.76;100;60;2.3
1261;"Scott Holtzman";"Hot Sauce";"Sep 30, 1983";41;"5' 9""";155;69.0;"Orthodox";0;14;6;0;0;4.32;47;3.66;55;1.88;56;67;0.2
1263;"Mark Hominick";"The Machine";"Jul 22, 1982";42;"5' 8""";145;68.0;"Orthodox";0;20;12;0;0;4.08;42;4.18;69;0.25;66;71;0.9
1269;"Dan Hooker";"The Hangman";"Feb 13, 1990";35;"6' 0""";155;75.0;"Switch";3;24;12;0;0;5.03;48;4.72;51;0.73;34;78;0.3
1270;"Chase Hooper";"The Dream";"Sep 13, 1999";25;"6' 1""";155;74.0;"Southpaw";5;16;3;1;0;4.53;51;2.96;38;2.59;34;55;2.2
1271;"Darrell Horcher";"The Saint";"Jul 28, 1987";37;"5' 10""";155;70.0;"Southpaw";0;13;4;0;0;2.05;44;4.21;39;0.35;50;47;0.7
1275;"Jeremy Horn";"Gumby";"Aug 25, 1975";49;"6' 1""";185;74.0;"Orthodox";0;91;22;5;0;1.19;39;1.99;55;1.83;38;29;1.1
1276;"Chris Horodecki";"The Polish Hammer";"Sep 24, 1987";37;"5' 9""";155;69.0;"Orthodox";0;21;7;1;0;4.59;41;3.16;65;1.52;55;37;0.9
1277;"Jamey-Lyn Horth";"";"Mar 30, 1990";35;"5' 7""";125;66.0;"Orthodox";0;7;2;0;0;2.72;51;2.58;60;1.0;36;72;0.2
1278;"Matt Horwich";"Suave";"Oct 02, 1978";46;"6' 1""";185;0.0;"Orthodox";0;30;25;1;0;1.11;62;2.16;38;0.33;9;28;2.7
1282;"John Howard";"Doomsday";"Mar 01, 1983";42;"5' 7""";170;72.0;"Orthodox";0;24;13;0;0;2.15;50;3.08;51;2.7;49;53;0.4
1288;"Austin Hubbard";"Thud";"Dec 22, 1991";33;"5' 10""";155;71.0;"Orthodox";0;17;9;0;0;3.87;43;3.82;56;1.59;31;68;0.1
1291;"Roger Huerta";"El Matador";"May 20, 1983";42;"5' 9""";155;70.0;"Orthodox";0;23;9;1;0;3.64;36;2.33;56;2.13;46;52;0.5
1292;"Matt Hughes";"";"Oct 13, 1973";51;"5' 9""";170;73.0;"Switch";0;45;9;0;0;2.14;53;1.36;53;2.95;50;35;1.2
1295;"Sam Hughes";"Sampage";"Jun 28, 1992";32;"5' 5""";115;64.0;"Orthodox";2;10;6;0;0;4.41;46;4.57;58;1.08;32;60;0.1
1296;"Victor Hugo";"Striker";"Nov 22, 1992";32;"5' 7""";135;71.0;"Orthodox";0;25;5;0;0;3.27;44;2.95;56;0.81;33;73;1.2
1300;"Mark Hunt";"Super Samoan";"Mar 23, 1974";51;"5' 10""";265;72.0;"Orthodox";0;13;14;1;0;2.81;43;2.9;51;0.51;55;64;0.2
1305;"Al Iaquinta";"Raging";"Apr 30, 1987";38;"5' 10""";155;70.0;"Orthodox";0;14;7;1;0;4.06;40;4.53;61;0.63;18;74;0.2
1306;"Khadis Ibragimov";"";"May 21, 1995";30;"6' 3""";205;78.0;"Orthodox";0;8;4;0;0;3.55;49;4.26;47;0.97;30;80;0.3
1307;"Dan Ige";"50K";"Aug 06, 1991";33;"5' 7""";145;71.0;"Orthodox";1;19;9;0;0;3.67;45;3.55;56;0.94;25;58;0.2
1308;"Fabiano Iha";"";"Jul 28, 1970";54;"5' 8""";155;0.0;"Orthodox";0;9;5;0;0;1.73;47;2.49;42;2.88;40;50;2.9
1313;"Nassourdine Imavov";"The Sniper";"Mar 01, 1995";30;"6' 3""";185;75.0;"Orthodox";4;16;4;0;0;4.45;55;3.26;58;0.85;32;78;1.1
1317;"Chris Indich";"";"Apr 22, 1987";38;"5' 10""";170;0.0;"";0;6;4;0;0;1.31;30;4.32;43;0.75;50;50;1.5
1318;"Guto Inocente";"";"May 29, 1986";39;"6' 3""";205;0.0;"Orthodox";0;7;4;0;0;4.13;66;2.92;54;0.67;33;66;0.7
1324;"Yves Jabouin";"Tiger";"May 30, 1979";46;"5' 7""";135;68.0;"Orthodox";0;20;11;0;0;3.06;41;2.93;62;1.94;60;82;0.1
1325;"Eugene Jackson";"The Wolf";"Sep 23, 1966";58;"5' 8""";185;0.0;"Orthodox";0;15;9;1;0;2.19;33;3.44;32;1.91;71;16;2.3
1326;"Quinton Jackson";"Rampage";"Jun 20, 1978";46;"6' 1""";205;73.0;"Orthodox";1;37;12;0;0;3.25;54;2.51;55;1.52;56;73;0.1
1328;"Damon Jackson";"The Leech";"Aug 08, 1988";36;"5' 11""";155;71.0;"Switch";0;23;8;1;0;2.96;42;3.47;49;2.3;32;37;1.2
1331;"Montel Jackson";"Quik";"Apr 24, 1992";33;"5' 10""";135;75.0;"Southpaw";6;15;2;0;0;3.22;53;1.39;62;3.24;62;68;0.4
1336;"Virna Jandiroba";"Carcara";"May 30, 1988";37;"5' 3""";115;64.0;"Orthodox";5;22;3;0;0;1.97;38;2.55;57;2.37;33;73;1.8
1339;"Dave Jansen";"";"Aug 21, 1979";45;"5' 9""";155;73.0;"Orthodox";0;20;4;0;0;2.94;33;3.67;58;2.79;28;38;0.9
1341;"Keith Jardine";"The Dean of Mean";"Oct 31, 1975";49;"6' 2""";185;76.0;"Orthodox";0;17;11;2;0;3.25;36;2.98;59;1.18;45;62;0.7
1343;"Rony Jason";"";"Mar 21, 1984";41;"5' 7""";145;73.0;"Orthodox";0;14;7;0;0;2.04;44;3.14;53;0.59;30;36;0.8
1344;"Jasmine Jasudavicius";"";"Mar 01, 1989";36;"5' 7""";125;68.0;"Orthodox";5;14;3;0;0;3.71;45;3.63;51;2.61;44;75;0.6
1346;"Justin Jaynes";"The Guitar Hero";"Aug 10, 1989";35;"5' 7""";145;68.0;"Orthodox";0;16;8;0;0;3.34;44;5.33;62;0.75;40;20;1.1
1347;"Joanna Jedrzejczyk";"";"Aug 18, 1987";37;"5' 6""";115;65.0;"Orthodox";0;16;5;0;0;6.28;48;3.25;62;0.27;62;80;0.1
1353;"Ryan Jensen";"";"Sep 20, 1977";47;"6' 1""";185;76.0;"Orthodox";0;21;8;0;0;2.84;39;2.99;59;1.55;50;31;1.9
1358;"Baergeng Jieleyisi";"";"Nov 24, 1995";29;"5' 9""";145;71.0;"Orthodox";0;18;7;0;0;1.75;38;2.3;48;1.65;75;73;0.3
1366;"Brett Johns";"The Pikey";"Feb 21, 1992";33;"5' 7""";135;71.0;"Orthodox";2;17;2;0;0;2.86;49;3.84;53;4.92;49;58;1.0
1368;"Anthony Johnson";"Rumble";"Mar 06, 1984";41;"6' 2""";205;78.0;"Orthodox";0;22;6;0;0;3.25;47;1.83;60;2.43;57;77;0.6
1369;"DaMarques Johnson";"Darkness";"Jun 28, 1982";42;"6' 1""";170;75.0;"Orthodox";0;15;15;0;0;2.11;37;3.75;51;1.18;55;19;0.7
1371;"Lavar Johnson";"Big";"Jun 11, 1977";47;"6' 4""";240;82.0;"Orthodox";0;18;10;0;0;5.39;55;2.54;55;0.61;66;54;0.6
1372;"Demetrious Johnson";"Mighty Mouse";"Aug 13, 1986";38;"5' 3""";125;66.0;"Orthodox";0;27;3;1;0;3.43;54;1.66;67;3.35;56;65;0.5
1374;"Kajan Johnson";"Ragin'";"Apr 21, 1984";41;"5' 11""";155;75.0;"Orthodox";0;23;13;1;0;2.47;42;1.59;64;1.54;37;62;0.2
1375;"Dashon Johnson";"Flyboy";"Jan 25, 1988";37;"5' 7""";145;0.0;"Orthodox";0;9;2;0;0;1.01;69;3.83;35;0.85;33;63;0.8
1377;"Jordan Johnson";"";"Nov 18, 1988";36;"6' 2""";205;79.0;"Orthodox";4;10;0;0;0;3.45;47;2.64;53;3.25;42;100;1.2
1380;"Jose Johnson";"Zhakwarius";"May 20, 1995";30;"6' 0""";125;71.0;"Orthodox";0;16;10;0;0;2.27;57;1.61;53;0.69;60;41;0.7
1381;"Charles Johnson";"InnerG";"Jan 10, 1991";34;"5' 9""";125;70.0;"Switch";0;17;7;0;0;4.74;49;3.62;57;0.5;20;67;0.4
1384;"Jon Jones";"Bones";"Jul 19, 1987";37;"6' 4""";248;84.0;"Orthodox";6;28;1;0;1;4.38;58;2.24;64;1.89;45;95;0.5
1389;"Justin Jones";"Black Dynamite";"Sep 06, 1987";37;"5' 11""";185;0.0;"Orthodox";0;9;2;0;0;1.7;36;3.17;45;1.0;15;46;0.5
1393;"Trevin Jones";"5 Star";"Aug 04, 1990";34;"5' 7""";135;70.0;"Southpaw";0;13;10;0;0;2.13;37;4.29;39;0.62;15;60;0.2
1400;"Shawn Jordan";"The Savage";"Oct 21, 1984";40;"6' 0""";260;75.0;"Southpaw";0;19;8;0;0;2.87;50;3.3;47;1.97;38;76;0.1
1405;"Saidyokub Kakhramonov";"";"Nov 14, 1995";29;"5' 8""";135;69.0;"Orthodox";0;10;3;0;0;2.05;51;0.88;58;6.63;48;83;1.9
1406;"Kai Kamaka";"The Fighting Hawaiian";"Jan 05, 1995";30;"5' 7""";145;69.0;"Orthodox";0;8;4;1;0;4.96;57;5.29;55;1.93;58;52;0.3
1410;"Martin Kampmann";"The Hitman";"Apr 17, 1982";43;"6' 0""";170;72.0;"Orthodox";0;20;7;0;0;3.22;42;3.28;62;1.86;41;78;2.0
1414;"Masanori Kanehara";"";"Nov 19, 1982";42;"5' 7""";135;67.0;"Orthodox";0;26;12;5;0;1.88;49;1.63;62;1.44;50;63;0.9
1415;"Denis Kang";"";"Sep 17, 1977";47;"5' 11""";185;77.0;"Orthodox";0;35;16;2;0;2.27;35;1.65;67;2.51;65;38;1.2
1416;"Kyung Ho Kang";"Mr. Perfect";"Sep 09, 1987";37;"5' 9""";135;73.0;"Orthodox";0;19;11;0;0;3.13;47;3.32;54;1.97;50;68;0.8
1417;"Manel Kape";"StarBoy";"Nov 14, 1993";31;"5' 5""";125;68.0;"Southpaw";2;21;7;0;0;5.04;55;4.05;57;0.42;30;81;0.3
1420;"Georgi Karakhanyan";"Insane";"May 29, 1985";40;"5' 8""";145;0.0;"";1;26;7;1;0;4.49;39;5.0;54;1.41;50;33;1.9
1421;"Alex Karalexis";"The Assassin";"Sep 20, 1977";47;"5' 8""";155;66.0;"Orthodox";0;10;6;0;0;2.57;42;2.39;54;2.7;45;86;0.9
1423;"Impa Kasanganay";"Tshilobo";"Jan 17, 1994";31;"5' 11""";170;75.0;"Orthodox";0;9;2;0;0;4.96;48;3.66;58;1.75;58;66;0.2
1425;"Nadia Kassem";"";"Nov 15, 1995";29;"5' 5""";125;66.0;"Southpaw";0;5;2;0;0;3.13;41;4.48;48;0.46;33;40;2.8
1429;"Calvin Kattar";"";"Mar 26, 1988";37;"5' 11""";145;72.0;"Orthodox";0;23;9;0;0;4.6;38;6.62;53;0.36;29;77;0.1
1434;"Tatsuya Kawajiri";"Crusher";"May 08, 1978";47;"5' 7""";145;69.0;"Orthodox";0;36;11;2;0;2.04;44;2.01;50;3.63;48;63;1.1
1437;"Toshiomi Kazama";"";"May 15, 1997";28;"5' 7""";135;69.0;"Orthodox";1;11;4;0;0;1.72;53;3.89;42;1.68;12;66;0.6
1441;"Chris Kelades";"The Greek Assassin";"Feb 21, 1981";44;"5' 7""";125;68.0;"Orthodox";0;9;3;0;0;2.4;43;2.64;48;1.04;18;53;0.3
1442;"Brian Kelleher";"Boom";"Aug 19, 1986";38;"5' 6""";135;66.0;"Switch";0;24;16;0;0;3.31;41;4.59;54;1.68;41;60;0.7
1444;"Paul Kelly";"";"Sep 12, 1984";40;"5' 9""";155;70.0;"Orthodox";0;14;5;0;0;3.22;37;2.61;59;1.34;60;30;1.5
1446;"Daniel Kelly";"";"Oct 31, 1977";47;"6' 0""";185;70.0;"Southpaw";0;13;4;0;0;3.62;38;4.64;61;1.86;34;78;0.3
1447;"Tim Kennedy";"";"Sep 01, 1979";45;"5' 11""";185;74.0;"Orthodox";0;18;6;0;0;2.78;47;1.84;62;2.58;35;70;0.7
1450;"Casey Kenney";"";"Mar 20, 1991";34;"5' 7""";135;68.0;"Southpaw";0;16;4;1;0;4.85;42;4.67;58;1.09;35;61;0.4
1454;"Rustam Khabilov";"Tiger";"Nov 04, 1986";38;"5' 8""";155;73.0;"Orthodox";1;24;4;0;0;1.98;34;2.16;65;3.95;41;61;0.1
1457;"Sergei Kharitonov";"";"Aug 18, 1980";44;"6' 0""";245;0.0;"Orthodox";0;26;6;0;0;3.9;44;3.03;54;1.16;53;70;1.0
1461;"Aliaskhab Khizriev";"Black Wolf";"Aug 24, 1990";34;"5' 9""";185;74.0;"Southpaw";0;14;0;0;0;6.01;64;4.38;61;5.64;60;100;3.8
1463;"Pannie Kianzad";"Banzai";"Dec 08, 1991";33;"5' 7""";135;66.0;"Orthodox";0;17;9;0;0;4.88;49;4.09;51;0.41;33;65;0.1
1465;"Sanae Kikuta";"";"Sep 10, 1971";53;"5' 9""";200;0.0;"Orthodox";2;31;9;3;0;0.7;45;0.9;52;1.6;63;25;1.8
1466;"Jacob Kilburn";"The Killer";"Jun 28, 1995";29;"5' 9""";145;72.0;"Orthodox";0;8;4;0;0;2.56;33;6.78;35;0.51;5;20;0.5
1467;"Dong Hyun Kim";"Stun Gun";"Nov 17, 1981";43;"6' 2""";170;76.0;"Southpaw";0;22;4;1;0;2.12;49;1.89;58;2.93;43;71;0.6
1474;"Sangwook Kim";"Frogman";"Oct 17, 1993";31;"6' 0""";155;71.0;"Orthodox";1;12;3;0;0;5.57;51;7.94;48;1.65;18;66;0.8
1479;"Rob Kimmons";"The Rosedale Reaper";"Jan 30, 1981";44;"5' 10""";185;73.0;"Orthodox";0;25;9;0;0;1.86;48;4.79;38;2.08;46;25;2.4
1480;"Dustin Kimura";"The Diamond";"May 21, 1989";36;"5' 7""";135;71.0;"Orthodox";0;11;3;0;0;1.33;21;3.82;51;0.93;37;50;2.2
1482;"Mike King";"";"Aug 04, 1983";41;"6' 3""";185;0.0;"";0;5;1;0;0;4.44;58;1.29;72;1.75;25;40;3.5
1485;"Justine Kish";"";"Apr 13, 1988";37;"5' 5""";125;64.0;"Orthodox";0;7;4;0;0;4.51;48;4.59;57;0.87;33;50;0.1
1487;"Satoru Kitaoka";"";"Feb 04, 1980";45;"5' 6""";154;0.0;"";0;40;14;9;0;0.68;33;2.15;45;0.62;10;27;2.1
1490;"Nick Klein";"Blue Collar";"Sep 08, 1995";29;"6' 1""";185;77.0;"Orthodox";0;6;2;0;0;3.22;60;3.33;47;3.33;20;66;1.7
1496;"Jason Knight";"The Kid";"Jul 14, 1992";32;"5' 10""";145;71.0;"Orthodox";0;20;5;0;0;2.95;33;3.02;51;1.31;31;47;1.7
1497;"William Knight";"Knightmare";"Apr 03, 1988";37;"5' 10""";205;73.0;"Orthodox";0;11;5;0;0;2.62;56;3.3;35;1.78;40;48;0.4
1502;"Erik Koch";"Phoenix";"Oct 04, 1988";36;"5' 10""";170;71.0;"Southpaw";1;16;6;0;0;2.33;42;2.82;47;1.02;42;81;1.0
1504;"Tsuyoshi Kohsaka";"TK";"Mar 06, 1970";55;"5' 11""";225;0.0;"Orthodox";0;27;19;2;0;1.88;38;4.41;54;1.32;20;33;0.4
1507;"Yuki Kondo";"";"Jul 17, 1975";49;"5' 11""";183;0.0;"Southpaw";0;60;33;9;0;1.14;42;2.57;51;0.76;41;37;0.5
1509;"Cheick Kongo";"";"May 17, 1975";50;"6' 4""";240;82.0;"Orthodox";0;27;10;2;0;3.33;56;1.28;54;2.3;56;52;0.2
1515;"Josh Koscheck";"";"Nov 30, 1977";47;"5' 10""";170;73.0;"Orthodox";0;17;11;0;0;1.79;36;2.27;63;2.46;48;64;0.4
1517;"Naoyuki Kotani";"";"Dec 08, 1981";43;"5' 8""";155;66.0;"Southpaw";0;34;14;7;0;1.02;31;2.89;50;0.83;16;46;0.8
1518;"Karolina Kowalkiewicz";"";"Oct 15, 1985";39;"5' 3""";115;64.0;"Orthodox";0;16;9;0;0;5.54;43;5.51;57;0.31;22;74;0.2
1520;"James Krause";"The";"Jun 04, 1986";38;"6' 2""";170;73.0;"Orthodox";1;28;9;0;0;4.79;49;4.11;61;0.96;18;59;0.9
1521;"Pascal Krauss";"Panzer";"Apr 19, 1987";38;"6' 1""";170;0.0;"Orthodox";0;11;2;0;0;5.45;47;3.88;59;1.53;50;60;0.9
1522;"Kaynan Kruschewsky";"Bahia";"Apr 04, 1991";34;"6' 0""";155;73.0;"Orthodox";0;15;3;0;0;5.67;50;5.71;46;2.74;100;75;2.1
1524;"Nikita Krylov";"The Miner";"Mar 07, 1992";33;"6' 3""";205;77.0;"Orthodox";0;30;10;0;0;4.33;54;2.49;44;2.24;38;53;1.4
1528;"Anton Kuivanen";"";"May 01, 1984";41;"5' 8""";155;72.0;"Orthodox";0;24;10;0;0;2.27;38;1.63;67;1.2;100;71;0.4
1532;"Kiichi Kunimoto";"Strasser";"May 01, 1981";44;"5' 10""";170;71.0;"Orthodox";0;18;7;2;0;1.87;44;3.92;41;1.59;20;28;0.3
1534;"Leo Kuntz";"The Lion";"Oct 03, 1983";41;"5' 10""";155;0.0;"Orthodox";0;18;4;1;0;1.68;32;3.8;45;1.99;25;33;0.7
1543;"Luan Lacerda";"";"Jan 07, 1993";32;"5' 7""";135;71.0;"Orthodox";0;12;3;0;0;4.52;44;7.07;47;1.26;25;75;0.6
1544;"Aspen Ladd";"";"Mar 01, 1995";30;"5' 6""";135;66.0;"Orthodox";0;9;3;0;0;3.78;47;4.65;47;1.56;47;62;0.6
1545;"Ryan LaFlare";"";"Oct 01, 1983";41;"6' 1""";170;74.0;"Southpaw";0;14;3;0;0;2.89;40;1.86;63;2.13;44;58;0.2
1548;"Noad Lahat";"Neo";"Jun 08, 1984";40;"5' 9""";145;69.0;"Orthodox";0;11;2;0;0;2.79;46;1.47;63;2.37;26;16;2.4
1550;"Yohan Lainesse";"White Lion";"Aug 14, 1992";32;"6' 1""";170;76.0;"Orthodox";0;9;3;0;0;2.22;41;3.38;58;0.94;28;72;0.5
1553;"Ricardo Lamas";"The Bully";"May 21, 1982";43;"5' 8""";145;71.0;"Orthodox";1;20;8;0;0;3.13;47;2.87;57;1.84;33;46;0.9
1554;"Jason Lambert";"The Punisher";"Jun 03, 1975";49;"6' 3""";185;75.0;"Orthodox";0;26;13;0;0;3.21;58;1.84;50;1.35;36;28;2.4
1555;"Jose Landi-Jons";"Pele";"Sep 09, 1973";51;"5' 11""";170;0.0;"Orthodox";0;29;16;0;0;0.99;40;0.77;43;2.2;80;40;2.2
1556;"Nate Landwehr";"The Train";"Jun 06, 1988";36;"5' 9""";145;72.0;"Orthodox";0;18;6;0;0;5.59;46;5.77;52;0.85;41;74;0.8
1561;"Lina Lansberg";"Elbow Queen";"Mar 13, 1982";43;"5' 7""";135;65.0;"Orthodox";0;10;8;0;0;2.69;55;3.87;44;0.52;27;47;0.1
1562;"Taylor Lapilus";"Double Impact";"Apr 08, 1992";33;"5' 6""";135;73.0;"Southpaw";2;21;4;0;0;4.59;48;2.61;62;0.27;33;77;0.3
1567;"Lorenz Larkin";"The Monsoon";"Sep 03, 1986";38;"5' 11""";170;72.0;"Orthodox";2;18;6;0;0;3.53;46;2.74;63;0.27;42;79;0.1
1569;"Brock Larson";"";"Aug 23, 1977";47;"5' 11""";170;71.0;"Southpaw";0;42;10;0;0;1.39;46;1.5;55;2.67;34;43;2.0
1572;"Ilir Latifi";"The Sledgehammer";"Jul 28, 1982";42;"5' 10""";230;73.0;"Orthodox";0;17;9;0;0;2.05;45;2.93;56;2.11;35;100;0.3
1574;"Jenel Lausa";"";"Aug 01, 1988";36;"5' 5""";125;68.0;"Orthodox";0;7;5;0;0;1.44;42;3.53;53;0.55;66;51;0.8
1575;"Joe Lauzon";"";"May 22, 1984";41;"5' 10""";155;71.0;"Orthodox";1;28;16;0;0;2.84;39;5.39;54;2.39;45;54;2.0
1576;"Dan Lauzon";"The Upgrade";"Mar 30, 1988";37;"5' 10""";155;0.0;"Orthodox";0;17;6;0;0;1.34;25;4.09;61;1.63;33;80;2.7
1581;"Tom Lawlor";"Filthy";"May 15, 1983";42;"6' 0""";205;74.0;"Southpaw";0;10;6;0;0;2.5;42;2.41;60;2.46;32;57;1.4
1584;"Ronnie Lawrence";"The Heat";"Jun 13, 1992";32;"5' 8""";135;68.0;"Switch";0;8;2;0;0;2.78;56;1.75;52;6.75;77;45;0.2
1589;"Cung Le";"";"May 25, 1972";53;"5' 9""";185;70.0;"Southpaw";0;9;3;0;0;4.36;48;2.98;66;1.37;71;88;0.3
1591;"Quang Le";"Bang";"Oct 18, 1991";33;"5' 6""";135;70.0;"Orthodox";1;9;2;0;0;2.7;37;4.53;47;3.15;35;100;0.5
1593;"Jordan Leavitt";"The Monkey King";"Jun 02, 1995";29;"5' 9""";155;71.0;"Southpaw";0;11;3;0;0;2.55;61;1.84;57;2.19;25;30;1.1
1595;"Chris Leben";"The Crippler";"Jul 21, 1980";44;"5' 11""";185;73.0;"Southpaw";0;22;11;0;0;2.87;42;2.87;52;1.14;41;53;0.8
1598;"Justin Ledet";"El Blanco";"Sep 28, 1988";36;"6' 4""";205;80.0;"Orthodox";0;9;4;0;0;3.35;39;4.82;49;0.23;50;42;0.2
1603;"Vaughan Lee";"";"Oct 15, 1982";42;"5' 6""";125;66.0;"Orthodox";0;14;13;1;0;3.47;47;2.07;70;0.81;33;72;1.0
1604;"Kevin Lee";"The Motown Phenom";"Sep 04, 1992";32;"5' 9""";170;77.0;"Orthodox";0;18;8;0;0;3.88;42;3.6;50;3.18;43;75;0.8
1605;"Andrea Lee";"KGB";"Feb 11, 1989";36;"5' 6""";125;69.0;"Orthodox";0;13;11;0;0;4.62;45;3.91;61;1.65;52;53;0.6
1606;"JeongYeong Lee";"Korean Tiger";"Nov 13, 1995";29;"5' 10""";145;73.0;"Orthodox";0;11;3;0;0;3.38;49;3.82;50;0.63;66;72;0.3
1608;"ChangHo Lee";"";"May 09, 1994";31;"5' 8""";135;69.0;"Orthodox";4;11;1;0;0;4.92;67;2.35;39;3.27;33;37;0.4
1612;"Thales Leites";"";"Sep 06, 1981";43;"6' 1""";185;78.0;"Orthodox";1;28;9;0;0;2.13;40;2.99;52;2.1;27;30;1.1
1614;"Amanda Lemos";"";"May 22, 1987";38;"5' 4""";115;65.0;"Southpaw";1;15;4;1;0;2.89;54;3.46;44;1.14;62;59;0.7
1616;"Jesse Lennox";"The Ox";"Mar 10, 1982";43;"5' 9""";170;72.0;"Orthodox";0;14;4;0;0;2.69;32;3.2;64;1.22;66;63;0.3
1618;"Nik Lentz";"The Carny";"Aug 13, 1984";40;"5' 8""";145;68.0;"Orthodox";0;30;12;2;0;3.44;47;3.25;50;3.3;32;43;1.2
1625;"Valerie Letourneau";"Trouble";"Apr 29, 1983";42;"5' 7""";115;68.0;"Orthodox";0;8;6;0;0;4.51;37;5.4;58;0.77;45;66;0.3
1627;"Justin Levens";"The Executioner";"Apr 18, 1980";45;"5' 11""";185;0.0;"Orthodox";1;10;7;0;0;1.24;47;3.15;37;1.69;50;33;5.1
1628;"Marcus LeVesseur";"The Prospect";"Jul 17, 1982";42;"5' 9""";155;70.0;"Southpaw";0;22;7;0;0;2.55;64;3.7;37;3.89;36;83;0.6
1629;"Natan Levy";"Lethal";"Sep 30, 1991";33;"5' 9""";155;71.0;"Southpaw";0;8;2;0;0;3.7;52;3.19;58;5.03;58;41;0.5
1637;"Liang Na";"The Dragon Girl";"Jul 27, 1996";28;"5' 5""";125;67.0;"Orthodox";0;19;8;0;0;1.99;42;3.95;36;3.6;58;25;0.5
1643;"Hyun Gyu Lim";"The Ace";"Jan 16, 1985";40;"6' 3""";170;77.0;"Orthodox";0;13;7;1;0;4.45;41;5.07;51;0.23;100;73;0.2
1645;"Dhiego Lima";"";"Jan 31, 1989";36;"6' 2""";170;75.0;"Orthodox";0;17;9;0;0;3.12;39;3.88;58;1.26;34;73;0.6
1648;"Andre Lima";"Mascote";"Feb 04, 1999";26;"5' 7""";125;67.0;"Orthodox";5;11;0;0;0;4.06;60;2.49;57;1.36;75;75;1.1
1649;"Felipe Lima";"Jungle Boy";"May 07, 1998";27;"5' 6""";145;68.0;"Orthodox";2;14;1;0;0;3.5;45;2.32;72;1.71;42;83;1.1
1651;"Matt Lindland";"The Law";"May 17, 1970";55;"6' 0""";185;74.0;"Southpaw";0;22;9;0;0;2.62;50;1.56;52;3.01;48;60;1.3
1653;"John Lineker";"Hands of Stone";"Jun 12, 1990";34;"5' 3""";135;67.0;"Orthodox";0;31;9;0;0;5.36;40;4.27;56;0.56;58;67;0.6
1655;"Lucio Linhares";"";"Dec 08, 1973";51;"6' 2""";185;0.0;"Orthodox";0;19;8;0;0;0.99;22;3.47;34;1.86;50;50;1.9
1657;"Tainara Lisboa";"Thai Panther";"Mar 02, 1991";34;"5' 7""";135;67.0;"Orthodox";0;7;3;0;0;1.68;43;1.42;49;1.53;36;58;0.4
